f,Suu,Svv,Sww
0.0608,0.00023402993261659419,0.00036547768458896495,0.00032158354705015703
0.061,0.00020603999543793942,0.00037943297942550416,0.00031786549689413073
0.0612,0.0001946998834181859,0.0003668258683242194,0.0003275131510114585
0.0614,0.00022314835463691708,0.0002566196469290802,0.0003331250086492364
0.0616,0.0002986149097301926,0.0005826733604194416,0.00028027999548728297
0.0618,0.00024277755485916885,0.0003246580479456728,0.00023609922290978902
0.062,0.0002843986542810156,0.0004276092904617161,0.0002906004850528476
0.0622,0.0002953063916320967,0.00037567981898481493,0.0003715727690245209
0.0624,0.00021325706287359932,0.00032223361193341735,0.000358003619616335
0.0626,0.00031884979245994896,0.0003531133864329581,0.0003903702291146286
0.0628,0.000173285610702495,0.0004247155641793263,0.00024839131525994384
0.063,0.00019777829076831927,0.00033370457024963613,0.0003977432313565836
0.0632,0.0001737889226284689,0.0003391768846126319,0.00035557334176678645
0.0634,0.0002123606385386881,0.00046179173405556446,0.00034127183820190424
0.0636,0.00032068950315549674,0.0004220141625821492,0.000323469146233177
0.0638,0.00026775385847946283,0.0004300253082681913,0.00030501445927740483
0.064,0.0002526724022482035,0.00041917467156279666,0.00020641502918638545
0.0642,0.00026924667022489544,0.00032674067107683647,0.00023517719831713568
0.0644,0.00025224464227026995,0.00040095311406812475,0.0002833974493845538
0.0646,0.00021262331919804698,0.00028709802500390596,0.0002581309004235325
0.0648,0.00018143037045565143,0.0003457426883721894,0.00030774097715685595
0.065,0.00022610199873351165,0.00034652707402589816,0.00025608925026171904
0.0652,0.0002185827187421109,0.0003127779380577365,0.00021305543573989406
0.0654,0.00029763609653878054,0.00030859095685484446,0.00037106601104725645
0.0656,0.0002468592440597732,0.0004130541377654603,0.0003307448517547654
0.0658,0.00023397127536795167,0.0003559601552002351,0.000381618635433074
0.066,0.0003155835799315317,0.0003816550510799013,0.0003401291768590983
0.0662,0.00023047632298294366,0.0003811469313211869,0.00026009192813036786
0.0664,0.00019636004295818966,0.0002701769307010972,0.0002986946078786077
0.0666,0.0002282427944420554,0.0002795803179391444,0.0003140528436970716
0.0668,0.00019968120709032221,0.0003308071227616551,0.00030781492217421417
0.067,0.00023931678406942177,0.00031151521135951117,0.000335764528839189
0.0672,0.00019136270991996568,0.0003774391726627399,0.000265182329494643
0.0674,0.0002473546275094305,0.00036017692660015644,0.0003208985536821812
0.0676,0.00029124265570866384,0.00035449336080000705,0.00028533385344925053
0.0678,0.00022152393740063829,0.0002722451267812046,0.0003361869591352862
0.068,0.00031597960719491515,0.00031342354472889205,0.00026618081759622453
0.0682,0.00022288871355306264,0.0003781588569931963,0.0003326062289307676
0.0684,0.0003427237848063148,0.00044720156115494943,0.0003137213507067643
0.0686,0.00023304544225661344,0.000324705943398758,0.0003860647885434294
0.0688,0.00020225964704133367,0.0003472377789635259,0.0003507827026535015
0.069,0.00018300778361321875,0.00042202413218024034,0.0003063003687159845
0.0692,0.00019951136956244042,0.0003188092064621293,0.0002774618087074992
0.0694,0.000194780826357122,0.00047255892501397106,0.00028221210271025827
0.0696,0.00020840904617352952,0.00033856832389264743,0.0002794962991177898
0.0698,0.00013793709487703606,0.00026070021934862135,0.0003201641664129964
0.07,0.00023136506730906357,0.000374814763562505,0.0003911206325371993
0.0702,0.00027800834535863215,0.000377601314111956,0.0002661135801737348
0.0704,0.00025484242814629915,0.0002544081371862319,0.00045026524814988957
0.0706,0.00018639032032574627,0.0003040936557872914,0.0003350676277314264
0.0708,0.00027484717433169935,0.00041000585285796395,0.0003980306180443954
0.071,0.00022399036856691622,0.0003552662238020352,0.0002682373096724276
0.0712,0.00020653039820997407,0.00035496706370777997,0.0002981374897453153
0.0714,0.00021471575439508593,0.00030707473431184354,0.00025994559409558743
0.0716,0.00022266537581642766,0.0004486986240964101,0.0002881015898198176
0.0718,0.00018905828730743411,0.0004337870343305106,0.00032385140216543843
0.072,0.00019430343754962275,0.0003971866418969224,0.0002567179490351125
0.0722,0.00025008351001027377,0.0003343641733854008,0.00038448305497303147
0.0724,0.00019570785875688712,0.0003244173063847367,0.00034416288580583256
0.0726,0.00020906208218912206,0.00021257423690011336,0.0003165950073357628
0.0728,0.00027250439966915814,0.0003177581391070786,0.000310651368446334
0.073,0.00019395790493048913,0.00031650565115433186,0.0003116530950669868
0.0732,0.00017030588772051064,0.0002882147317556874,0.00029210851212561065
0.0734,0.00023649814013962256,0.00032147546126719105,0.0003565502799003204
0.0736,0.00020921543995526342,0.00035090280128622845,0.0004130498137454426
0.0738,0.0002575846585563863,0.00028214153301772075,0.00040914492158714716
0.074,0.0002235344602922159,0.0002321495311241328,0.0003208114466679187
0.0742,0.00020100083726755434,0.000299271812254403,0.00032597183177172435
0.0744,0.000229732288113919,0.00037368942359612125,0.0002025803904143266
0.0746,0.00015547386268425232,0.0003420205663112639,0.00031900314616335084
0.0748,0.0002136187879153987,0.00040445793609133926,0.00033134705522322845
0.075,0.0002970162449960134,0.000429811759785193,0.00024671869730547816
0.0752,0.00022693751815301588,0.0002361851637553125,0.0003333680031944306
0.0754,0.00019650935165393783,0.00032099498869012625,0.00031403254730465326
0.0756,0.00019029717758247121,0.0002923590941970089,0.0002460787766754817
0.0758,0.00021453035893611428,0.00027197974740171023,0.0002560414368930271
0.076,0.00021346335816053958,0.0003303620180335506,0.00030016624126165246
0.0762,0.00022538192461232735,0.0003464001248617328,0.0002833129458816408
0.0764,0.00021219627191063287,0.00036981435904427266,0.0003169558197140496
0.0766,0.00031394000875577954,0.00033861607351761113,0.00029384386769178156
0.0768,0.00022812282969993396,0.0003017650639336282,0.0003143426924442517
0.077,0.00019746059680727748,0.00038449471503122204,0.00035833904352782707
0.0772,0.00020844644064346745,0.0003581822194971247,0.0002884392284579937
0.0774,0.00024201831460712725,0.00048113600886606425,0.00028643830322402274
0.0776,0.0002338446132316628,0.0003226807462763519,0.0003218335591262322
0.0778,0.00020536679915984134,0.0003414265330433564,0.00041207796033220775
0.078,0.0002145984178163146,0.00040233302467468655,0.00023971661393063623
0.0782,0.00023919225409839214,0.00025632362407851595,0.00031054819429951865
0.0784,0.0002266504130694731,0.00029653080749096134,0.0003103860107279339
0.0786,0.0002577889394554678,0.0004273392529588336,0.00026518656087646847
0.0788,0.00023463760794561865,0.0002981687077530786,0.00036754946174976516
0.079,0.00021728583492646293,0.0004046586348551216,0.00024241937747104646
0.0792,0.00017444082533351704,0.00028523036903176774,0.00035619818913877827
0.0794,0.0001443793109607508,0.00038549406987409794,0.00024004029461594512
0.0796,0.00017187829588637517,0.00032730144812932515,0.00026452022068820916
0.0798,0.0001917639916681921,0.0004113878904369108,0.00037268839127669755
